ID_Ponto,Data,Temperatura_Media_C,Precipitacao_Diaria_mm,Umidade_Relativa_Pct,Radiacao_Solar_MJm2,Evapotranspiracao_mm,Qualidade_Ar_IQAr,Emissao_CO2_gm2,NDVI,EVI,Umidade_Solo_Pct,Crescimento_Acumulado_cm,Crescimento_Semanal_cm,Crescimento_Mensal_cm,Especie_Predominante,Tipo_Solo,Declividade_Pct,Altitude_m,Orientacao_Encosta,Data_Ultima_Poda,Dias_Desde_Poda,Intensidade_Ultima_Poda,Dia_Ano,Semana_Ano,Mes,Estacao,Chuva_Acum_7d_mm,Chuva_Acum_15d_mm,Chuva_Acum_30d_mm,Temp_Media_7d_C,Temp_Media_15d_C,Temp_Media_30d_C,Dias_Sem_Chuva
RODO_KM_05,2023-03-19,25.9,65.5,62.1,5.0,2.76,37,461.5,0.57,0.37,26.3,3.0,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,5,Leve,78,11,3,Outono,65.5,91.4,105.3,19.5,18.4,21.1,0
RODO_KM_05,2023-03-20,20.5,0.0,71.2,14.2,3.24,38,442.6,0.65,0.43,27.9,3.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,6,Leve,79,12,3,Outono,65.5,89.7,105.3,20.3,18.6,20.9,1
RODO_KM_05,2023-03-21,16.7,0.0,70.5,15.3,2.14,39,447.2,0.65,0.43,28.5,4.5,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,7,Leve,80,12,3,Outono,65.5,89.7,105.0,19.6,18.5,20.6,2
RODO_KM_05,2023-03-22,20.3,0.9,69.5,13.6,2.9,35,431.0,0.62,0.41,28.6,5.2,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,8,Leve,81,12,3,Outono,66.4,90.6,99.7,20.0,18.5,20.5,0
RODO_KM_05,2023-03-23,20.8,62.6,77.3,5.0,2.21,24,446.7,0.84,0.55,46.9,6.0,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,9,Leve,82,12,3,Outono,129.0,153.2,162.3,20.8,18.8,20.4,0
RODO_KM_05,2023-03-24,18.5,2.3,71.9,14.8,2.63,31,437.0,0.82,0.54,42.1,6.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,10,Leve,83,12,3,Outono,131.3,155.5,161.3,20.6,18.8,20.2,0
RODO_KM_05,2023-03-25,25.7,0.0,71.3,18.3,4.22,37,431.4,0.82,0.54,42.3,7.5,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,11,Leve,84,12,3,Outono,131.3,155.5,161.3,21.2,19.3,20.3,1
RODO_KM_05,2023-03-26,18.2,1.7,69.7,12.7,2.47,38,451.5,0.84,0.55,42.3,8.2,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,12,Leve,85,12,3,Outono,67.5,147.5,163.0,20.1,19.4,20.0,0
RODO_KM_05,2023-03-27,19.2,0.0,67.2,15.0,2.79,29,458.7,0.78,0.5,38.8,8.9,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,13,Leve,86,13,3,Outono,67.5,133.0,163.0,19.9,19.8,19.9,1
RODO_KM_05,2023-03-28,22.5,16.1,66.1,10.2,3.22,39,455.8,0.78,0.51,38.7,9.7,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,14,Leve,87,13,3,Outono,83.6,149.1,177.2,20.7,20.3,19.9,0
RODO_KM_05,2023-03-29,18.6,0.0,72.1,17.9,2.78,37,443.4,0.83,0.51,39.2,12.0,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,15,Leve,88,13,3,Outono,82.7,149.1,177.2,20.5,20.1,19.5,1
RODO_KM_05,2023-03-30,21.1,0.0,60.7,16.5,4.11,40,434.0,0.77,0.49,35.7,12.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,16,Leve,89,13,3,Outono,20.1,149.1,177.2,20.5,20.3,19.4,2
RODO_KM_05,2023-03-31,18.3,0.0,65.8,14.2,2.82,38,447.4,0.78,0.52,39.2,13.6,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,17,Leve,90,13,3,Outono,17.8,149.1,175.0,20.5,20.5,19.2,3
RODO_KM_05,2023-04-01,23.2,0.0,63.9,13.2,3.34,45,462.9,0.81,0.52,41.4,14.3,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-03-14,18,Leve,91,13,4,Outono,17.8,149.1,175.0,20.2,20.7,19.3,4
RODO_KM_05,2023-04-02,20.6,0.0,62.6,16.8,3.53,37,453.9,0.85,0.56,42.7,15.0,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,0,Leve,92,13,4,Outono,16.1,149.1,175.0,20.5,20.7,19.3,5
RODO_KM_05,2023-04-03,19.5,4.6,65.4,15.7,3.13,27,440.7,0.63,0.42,23.4,0.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,1,Leve,93,14,4,Outono,20.7,88.2,179.6,20.5,20.2,19.3,0
RODO_KM_05,2023-04-04,17.9,0.0,62.6,15.5,3.02,35,447.0,0.65,0.42,24.9,1.5,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,2,Leve,94,14,4,Outono,4.6,88.2,177.9,19.9,20.1,19.4,1
RODO_KM_05,2023-04-05,21.2,27.0,68.7,9.1,2.92,33,437.4,0.77,0.5,32.1,2.2,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,3,Leve,95,14,4,Outono,31.6,115.2,204.9,20.3,20.4,19.5,0
RODO_KM_05,2023-04-06,17.4,0.0,63.6,18.6,3.09,34,444.6,0.81,0.51,33.6,3.0,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,4,Leve,96,14,4,Outono,31.6,114.3,204.9,19.7,20.2,19.4,1
RODO_KM_05,2023-04-07,22.3,0.0,65.9,13.4,3.25,32,465.6,0.62,0.4,13.4,3.7,4.9,20.1,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,5,Leve,97,14,4,Outono,31.6,51.7,204.9,20.3,20.3,19.5,2
RODO_KM_05,2023-04-08,17.9,0.0,68.4,18.1,3.07,33,433.3,0.64,0.44,19.0,4.4,4.5,18.4,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,6,Leve,98,14,4,Outono,31.6,49.4,204.9,19.5,20.2,19.5,3
RODO_KM_05,2023-04-09,22.1,8.9,62.8,12.3,4.18,40,460.9,0.64,0.43,15.0,5.1,5.1,20.9,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,7,Leve,99,14,4,Outono,40.5,58.3,213.8,19.8,20.0,19.6,0
RODO_KM_05,2023-04-10,24.6,0.0,63.3,16.2,4.02,34,453.7,0.59,0.39,13.2,5.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,8,Leve,100,15,4,Outono,35.9,56.6,204.1,20.5,20.4,19.9,1
RODO_KM_05,2023-04-11,22.1,0.0,64.1,18.9,3.92,47,478.7,0.55,0.36,15.4,6.5,5.0,20.5,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,9,Leve,101,15,4,Outono,35.9,56.6,189.6,21.1,20.6,20.2,2
RODO_KM_05,2023-04-12,19.1,0.0,71.2,17.7,3.33,34,438.1,0.54,0.36,12.7,7.1,4.3,17.6,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,10,Leve,102,15,4,Outono,8.9,40.5,189.6,20.8,20.4,20.3,3
RODO_KM_05,2023-04-13,19.6,3.5,64.2,15.7,3.1,40,439.1,0.56,0.37,14.7,7.8,4.7,19.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,11,Leve,103,15,4,Outono,12.4,44.0,193.1,21.1,20.5,20.3,0
RODO_KM_05,2023-04-14,23.4,0.0,63.6,16.0,3.97,30,424.3,0.61,0.39,11.9,8.5,5.0,20.5,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,12,Leve,104,15,4,Outono,12.4,44.0,193.1,21.3,20.6,20.5,1
RODO_KM_05,2023-04-15,18.7,0.0,62.5,16.2,3.25,35,460.6,0.54,0.35,13.8,9.1,4.3,17.6,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,13,Leve,105,15,4,Outono,12.4,44.0,193.1,21.4,20.6,20.6,2
RODO_KM_05,2023-04-16,23.5,0.0,56.6,15.5,3.75,36,446.2,0.55,0.36,14.5,9.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,14,Leve,106,15,4,Outono,3.5,44.0,193.1,21.6,20.7,20.7,3
RODO_KM_05,2023-04-17,19.2,0.0,62.3,18.4,3.72,35,464.1,0.61,0.4,13.9,12.0,4.3,17.6,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-02,15,Leve,107,16,4,Outono,3.5,44.0,193.1,20.8,20.6,20.6,4
RODO_KM_05,2023-04-18,20.1,0.0,66.0,16.1,3.42,53,451.3,0.54,0.36,14.6,12.6,4.5,18.4,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,0,Leve,108,16,4,Outono,3.5,39.4,127.6,20.5,20.6,20.4,5
RODO_KM_05,2023-04-19,22.7,0.0,59.0,15.4,4.08,46,449.3,0.54,0.34,14.0,0.7,4.8,19.7,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,1,Leve,109,16,4,Outono,3.5,39.4,127.6,21.0,20.9,20.5,6
RODO_KM_05,2023-04-20,24.6,0.9,58.8,15.8,3.92,40,455.8,0.46,0.31,8.0,1.4,5.0,20.5,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,2,Leve,110,16,4,Outono,0.9,13.3,128.5,21.7,21.2,20.8,0
RODO_KM_05,2023-04-21,22.5,0.0,58.3,16.8,4.16,37,420.2,0.46,0.31,8.0,2.0,4.5,18.4,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,3,Leve,111,16,4,Outono,0.9,13.3,127.6,21.6,21.5,20.8,1
RODO_KM_05,2023-04-22,19.7,0.0,61.9,17.5,3.88,32,442.8,0.45,0.29,11.1,2.6,4.3,17.6,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,4,Leve,112,16,4,Outono,0.9,13.3,65.0,21.8,21.3,20.8,2
RODO_KM_05,2023-04-23,22.2,1.4,60.9,13.0,3.64,24,422.5,0.42,0.27,8.8,3.3,4.6,18.9,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,5,Leve,113,16,4,Outono,2.3,14.7,64.1,21.6,21.6,20.9,0
RODO_KM_05,2023-04-24,22.4,4.9,61.9,14.3,3.3,38,452.6,0.42,0.28,8.0,4.0,4.6,18.9,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,6,Leve,114,17,4,Outono,7.2,10.7,69.0,22.0,21.6,20.8,0
RODO_KM_05,2023-04-25,23.1,0.0,59.5,16.1,4.16,35,451.3,0.41,0.28,8.0,4.7,4.7,19.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,7,Leve,115,17,4,Outono,7.2,10.7,67.3,22.5,21.5,21.0,1
RODO_KM_05,2023-04-26,20.8,22.3,68.0,7.4,2.52,32,425.6,0.52,0.32,16.0,5.4,5.0,20.5,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,8,Leve,116,17,4,Outono,29.5,33.0,89.6,22.2,21.4,21.0,0
RODO_KM_05,2023-04-27,19.4,3.9,69.7,14.6,3.07,31,443.1,0.48,0.29,13.2,6.0,4.5,18.4,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,9,Leve,117,17,4,Outono,32.5,36.9,77.4,21.4,21.5,20.9,0
RODO_KM_05,2023-04-28,20.5,0.0,63.3,14.5,3.33,34,465.9,0.51,0.32,14.6,6.7,4.8,19.7,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,10,Leve,118,17,4,Outono,32.5,33.4,77.4,21.2,21.5,21.0,1
RODO_KM_05,2023-04-29,19.0,0.0,71.1,17.9,3.07,38,438.1,0.43,0.26,11.3,7.3,4.1,16.8,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,11,Leve,119,17,4,Outono,32.5,33.4,77.4,21.1,21.2,20.9,2
RODO_KM_05,2023-04-30,23.1,35.2,60.8,5.8,2.57,30,446.3,0.59,0.39,22.3,8.1,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,12,Leve,120,17,4,Outono,66.3,68.6,112.6,21.2,21.5,21.1,0
RODO_KM_05,2023-05-01,19.9,49.2,77.9,5.0,1.69,34,440.8,0.73,0.49,34.4,8.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,13,Leve,121,18,5,Outono,110.6,117.8,161.8,20.8,21.3,21.0,0
RODO_KM_05,2023-05-02,19.6,0.0,79.6,13.0,2.87,37,458.3,0.69,0.45,32.6,9.6,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-04-18,14,Leve,122,18,5,Outono,110.6,117.8,161.8,20.3,21.3,20.9,1
RODO_KM_05,2023-05-03,18.4,0.0,69.4,16.1,2.97,41,451.3,0.72,0.46,33.2,12.5,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,0,Severa,123,18,5,Outono,88.3,117.8,157.2,20.0,21.2,20.9,2
RODO_KM_05,2023-05-04,20.1,0.0,68.9,17.9,3.45,40,422.5,0.69,0.46,28.9,0.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,1,Severa,124,18,5,Outono,84.4,117.8,157.2,20.1,21.0,21.0,3
RODO_KM_05,2023-05-05,19.0,15.4,79.1,11.4,2.9,28,441.5,0.76,0.51,36.6,1.6,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,2,Severa,125,18,5,Outono,99.8,132.3,145.6,19.9,20.6,20.9,0
RODO_KM_05,2023-05-06,19.7,0.0,75.6,16.1,3.3,51,448.7,0.71,0.47,31.6,2.4,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,3,Severa,126,18,5,Outono,99.8,132.3,145.6,20.0,20.5,21.0,1
RODO_KM_05,2023-05-07,17.1,0.0,75.1,15.1,2.41,42,432.2,0.75,0.5,39.6,3.1,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,4,Severa,127,18,5,Outono,64.6,132.3,145.6,19.1,20.3,20.8,2
RODO_KM_05,2023-05-08,20.5,0.0,64.2,16.4,3.64,46,439.9,0.7,0.46,36.2,3.9,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,5,Severa,128,19,5,Outono,15.4,130.9,145.6,19.2,20.2,20.9,3
RODO_KM_05,2023-05-09,22.9,5.3,53.9,13.9,3.64,34,455.6,0.71,0.46,34.9,4.7,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,6,Severa,129,19,5,Outono,20.7,131.3,142.0,19.7,20.2,20.9,0
RODO_KM_05,2023-05-10,19.9,6.9,67.0,15.9,2.98,37,458.8,0.78,0.51,37.7,5.5,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,7,Severa,130,19,5,Outono,27.6,138.2,148.9,19.9,20.0,20.8,0
RODO_KM_05,2023-05-11,18.0,0.0,64.1,15.0,3.06,37,434.1,0.71,0.45,32.2,6.2,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,8,Severa,131,19,5,Outono,27.6,115.9,148.9,19.6,19.8,20.6,1
RODO_KM_05,2023-05-12,22.2,0.0,59.6,16.0,3.2,35,455.8,0.72,0.46,34.3,7.0,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,9,Severa,132,19,5,Outono,12.2,112.0,148.9,20.0,20.0,20.7,2
RODO_KM_05,2023-05-13,18.9,0.0,63.8,13.8,3.28,42,446.4,0.71,0.47,31.4,7.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,10,Severa,133,19,5,Outono,12.2,112.0,145.4,19.9,19.9,20.7,3
RODO_KM_05,2023-05-14,18.8,17.4,66.7,11.0,2.58,38,452.9,0.71,0.46,34.2,8.6,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,11,Severa,134,19,5,Outono,29.6,129.4,162.8,20.2,19.9,20.6,0
RODO_KM_05,2023-05-15,24.5,4.9,58.9,13.7,3.9,42,457.2,0.72,0.47,25.4,9.3,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,12,Severa,135,20,5,Outono,34.5,99.1,167.7,20.7,20.0,20.7,0
RODO_KM_05,2023-05-16,19.2,0.0,65.3,18.1,3.25,38,446.4,0.58,0.39,14.8,13.8,4.5,18.4,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-03,13,Severa,136,20,5,Outono,29.2,49.9,167.7,20.2,19.9,20.6,1
RODO_KM_05,2023-05-17,17.8,0.0,63.4,14.8,2.98,38,443.1,0.6,0.4,16.8,14.4,4.4,18.0,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,0,Leve,137,20,5,Outono,22.3,49.9,167.7,19.9,19.8,20.6,2
RODO_KM_05,2023-05-18,22.9,14.1,64.4,8.0,2.83,37,469.8,0.64,0.41,20.1,0.8,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,1,Leve,138,20,5,Outono,36.4,64.0,181.8,20.6,20.1,20.6,0
RODO_KM_05,2023-05-19,21.5,0.0,63.5,16.8,3.68,29,427.4,0.61,0.4,18.5,1.6,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,2,Leve,139,20,5,Outono,36.4,64.0,181.8,20.5,20.2,20.6,1
RODO_KM_05,2023-05-20,21.0,0.0,64.3,15.4,3.28,30,442.2,0.59,0.38,14.6,2.3,4.8,19.7,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,3,Leve,140,20,5,Outono,36.4,48.6,180.9,20.8,20.3,20.5,2
RODO_KM_05,2023-05-21,21.9,0.0,57.7,17.0,3.54,35,432.1,0.56,0.36,14.7,3.0,4.9,20.1,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,4,Leve,141,20,5,Outono,19.0,48.6,180.9,21.3,20.5,20.5,3
RODO_KM_05,2023-05-22,21.9,0.0,61.9,14.6,3.83,41,434.1,0.57,0.35,12.7,3.7,4.7,19.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,5,Leve,142,21,5,Outono,14.1,48.6,180.9,20.9,20.8,20.5,4
RODO_KM_05,2023-05-23,20.1,0.0,61.7,17.8,3.38,29,444.9,0.61,0.39,16.5,4.4,4.6,18.9,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,6,Leve,143,21,5,Outono,14.1,48.6,179.5,21.0,20.8,20.5,5
RODO_KM_05,2023-05-24,23.7,2.3,63.2,16.5,3.97,28,434.6,0.61,0.4,14.2,5.2,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,7,Leve,144,21,5,Outono,16.4,45.6,176.9,21.9,20.8,20.5,0
RODO_KM_05,2023-05-25,18.2,0.0,66.6,15.0,2.93,33,417.5,0.54,0.34,12.2,5.8,4.1,16.8,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,8,Leve,145,21,5,Outono,2.3,38.7,176.9,21.2,20.7,20.4,1
RODO_KM_05,2023-05-26,26.1,0.0,56.9,16.5,4.65,39,430.8,0.55,0.35,11.2,6.5,5.2,21.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,9,Leve,146,21,5,Outono,2.3,38.7,154.6,21.8,21.2,20.5,2
RODO_KM_05,2023-05-27,22.3,10.0,62.5,12.7,3.45,32,423.7,0.55,0.36,13.2,7.2,5.0,20.5,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,10,Leve,147,21,5,Outono,12.3,48.7,160.7,22.0,21.3,20.6,0
RODO_KM_05,2023-05-28,20.4,0.4,69.3,13.3,3.08,25,428.4,0.57,0.35,16.6,7.9,5.0,20.5,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,11,Leve,148,21,5,Outono,12.7,49.1,161.1,21.8,21.4,20.6,0
RODO_KM_05,2023-05-29,20.3,0.0,63.9,14.4,3.64,48,483.1,0.52,0.32,11.7,8.5,4.5,18.4,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,12,Leve,149,22,5,Outono,12.7,31.7,161.1,21.6,21.5,20.7,1
RODO_KM_05,2023-05-30,21.4,0.0,64.1,12.5,2.98,32,452.7,0.56,0.37,13.3,9.2,4.8,19.7,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,13,Leve,150,22,5,Outono,12.7,26.8,125.9,21.8,21.2,20.6,2
RODO_KM_05,2023-05-31,22.5,5.2,62.1,12.7,3.13,38,439.5,0.42,0.26,10.3,9.9,4.8,19.7,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,14,Leve,151,22,5,Outono,15.6,32.0,81.9,21.6,21.5,20.7,0
RODO_KM_05,2023-06-01,15.9,0.0,69.6,17.9,3.22,54,459.4,0.47,0.31,11.3,13.8,3.7,15.2,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-05-17,15,Leve,152,22,6,Inverno,15.6,32.0,81.9,21.3,21.3,20.6,1
RODO_KM_05,2023-06-02,15.0,0.0,63.7,17.2,2.91,58,452.9,0.45,0.3,8.0,14.2,3.1,12.7,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,0,Leve,153,22,6,Inverno,15.6,17.9,81.9,19.7,20.8,20.5,2
RODO_KM_05,2023-06-03,19.1,0.0,64.0,16.9,3.45,67,495.2,0.41,0.27,8.0,0.6,3.9,16.0,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,1,Leve,154,22,6,Inverno,5.6,17.9,81.9,19.2,20.7,20.4,3
RODO_KM_05,2023-06-04,17.0,0.0,68.9,15.7,3.01,56,461.9,0.46,0.3,8.0,1.1,3.4,13.9,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,2,Leve,155,22,6,Inverno,5.2,17.9,66.5,18.7,20.4,20.4,4
RODO_KM_05,2023-06-05,12.7,0.0,71.7,17.7,1.94,67,481.9,0.46,0.29,12.7,1.5,3.0,12.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,3,Leve,156,23,6,Inverno,5.2,17.9,66.5,17.7,19.8,20.1,5
RODO_KM_05,2023-06-06,14.1,0.0,66.1,15.3,2.34,62,484.8,0.41,0.26,10.1,1.9,3.0,12.3,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,4,Leve,157,23,6,Inverno,5.2,17.9,66.5,16.6,19.3,20.0,6
RODO_KM_05,2023-06-07,14.8,0.0,68.1,17.1,1.98,72,491.7,0.45,0.28,11.9,2.4,3.2,13.1,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,5,Leve,158,23,6,Inverno,0.0,17.9,66.5,15.5,18.9,19.8,7
RODO_KM_05,2023-06-08,17.6,0.0,65.4,19.2,3.28,63,477.2,0.42,0.28,8.0,2.9,3.3,13.5,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,6,Leve,159,23,6,Inverno,0.0,15.6,61.2,15.8,18.5,19.7,8
RODO_KM_05,2023-06-09,16.1,0.0,70.3,13.8,2.39,76,487.6,0.45,0.3,11.0,3.4,3.2,13.1,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,7,Leve,160,23,6,Inverno,0.0,15.6,54.3,15.9,18.4,19.5,9
RODO_KM_05,2023-06-10,14.9,0.0,66.2,15.7,2.42,76,491.4,0.4,0.27,9.4,3.8,2.9,11.9,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,8,Leve,161,23,6,Inverno,0.0,15.6,54.3,15.3,17.6,19.4,10
RODO_KM_05,2023-06-11,17.4,0.0,67.7,17.7,2.83,70,520.4,0.44,0.3,8.0,4.2,3.1,12.7,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,9,Leve,162,23,6,Inverno,0.0,5.6,54.3,15.4,17.3,19.3,11
RODO_KM_05,2023-06-12,13.5,0.0,71.1,14.4,2.2,75,486.5,0.43,0.29,8.0,4.5,2.4,9.8,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,10,Leve,163,24,6,Inverno,0.0,5.2,54.3,15.5,16.8,19.1,12
RODO_KM_05,2023-06-13,13.7,0.0,74.1,17.3,2.1,72,489.5,0.41,0.27,8.0,4.8,2.3,9.4,Urochloa brizantha,Latossolo Vermelho,20.122751751344687,812.0503806602248,Norte,2023-06-02,11,Leve,164,24,6,Inverno,0.0,5.2,36.9,15.4,16.4,18.9,13
